album_url,artist,artist_followers,artist_image_url_l,artist_image_url_s,artist_popularity,duration_ms,features.acousticness,features.analysis_url,features.danceability,features.duration_ms,features.energy,features.id,features.instrumentalness,features.key,features.liveness,features.loudness,features.mode,features.speechiness,features.tempo,features.time_signature,features.track_href,features.type,features.uri,features.valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track,win/loss
https://i.scdn.co/image/bf41f93f8c895eff007b88bd2e23e12dfe078792,Bruno Mars,18302204,https://i.scdn.co/image/5461dcbb3f23e1df62d85c8273fc49cc4edd49d5,https://i.scdn.co/image/63cad86cb183568085a4e5f0be86aa187cc511e4,90,225983,0.034,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,0.818,225983,0.803,6b8Be6ljOzmkOmFslEb23P,0.0,1,0.153,-4.282,1,0.0797,106.97,4,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,audio_features,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.632,549,201,79,2016-11-17,2016,6b8Be6ljOzmkOmFslEb23P,24K Magic,24K Magic,1
https://i.scdn.co/image/c5590d3d360a2c278d5cabb6eaa7b0a9e6bae421,Kelly Clarkson,4160154,https://i.scdn.co/image/5e225f06cf4f2c02262c0fa4b10886824c9b3890,https://i.scdn.co/image/9c93bbf952dff60df8a71a761e55c370ab96daf5,80,172426,0.0053,https://api.spotify.com/v1/audio-analysis/16QN8cBubEq706vNtPpOME,0.808,172427,0.581,16QN8cBubEq706vNtPpOME,1.19e-05,11,0.0828,-5.43,1,0.07,130.012,4,https://api.spotify.com/v1/tracks/16QN8cBubEq706vNtPpOME,audio_features,spotify:track:16QN8cBubEq706vNtPpOME,0.758,521,127,66,2017-10-27,2017,16QN8cBubEq706vNtPpOME,Love So Soft,Love So Soft,1
https://i.scdn.co/image/909be9469ed835c9a8b0398cd58d428a391cfdf9,Luis Fonsi,4358667,https://i.scdn.co/image/e0b5345bcaeb68a89777c0cd589a7b55a8ab56d4,https://i.scdn.co/image/69c7b65c3a597dc76fc392deef481e9d41daf653,85,228826,0.228,https://api.spotify.com/v1/audio-analysis/6rPO02ozF3bM7NnOV4h6s2,0.653,228827,0.816,6rPO02ozF3bM7NnOV4h6s2,0.0,2,0.0967,-4.353,1,0.167,178.086,4,https://api.spotify.com/v1/tracks/6rPO02ozF3bM7NnOV4h6s2,audio_features,spotify:track:6rPO02ozF3bM7NnOV4h6s2,0.816,663,277,80,2017-04-17,2017,6rPO02ozF3bM7NnOV4h6s2,Despacito (Remix),Despacito - Remix,1
https://i.scdn.co/image/4988546859334f9a5a3fa4acedc5aea275929026,Kendrick Lamar,11310761,https://i.scdn.co/image/b772a78d4cb192268d6f601a78f21044c17d6dda,https://i.scdn.co/image/5259c0496329b3f608a1ae0edb799cd2f8451acc,91,177000,0.000282,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,0.908,177000,0.621,7KXjTSCq5nL1LoYtL7XAwS,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,audio_features,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.421,827,221,84,2017-04-14,2017,7KXjTSCq5nL1LoYtL7XAwS,Humble,HUMBLE.,1
https://i.scdn.co/image/0623e4c3a9a49f50c07b89f02b7f303c78b4c6ab,Lorde,3859718,https://i.scdn.co/image/2f22ea3ea1597887d86441a030204dac49a74a81,https://i.scdn.co/image/ca2e7772dcdfd03401cdd0c66aeee1bea8ea3904,79,234652,0.0209,https://api.spotify.com/v1/audio-analysis/6ie2Bw3xLj2JcGowOlcMhb,0.594,234653,0.721,6ie2Bw3xLj2JcGowOlcMhb,8.55e-06,2,0.0879,-7.812,1,0.0957,128.942,4,https://api.spotify.com/v1/tracks/6ie2Bw3xLj2JcGowOlcMhb,audio_features,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,0.253,528,117,74,2017-06-16,2017,6ie2Bw3xLj2JcGowOlcMhb,Green Light,Green Light,1
https://i.scdn.co/image/49c99505c9dd13fb27b6bc82dfa69d0fe58f0193,Childish Gambino,4096702,https://i.scdn.co/image/5f0bb754710ffd901940dcfa375ca4129b3db996,https://i.scdn.co/image/b51d5cb42b166784f4e1e1e2ef8e87e0135f0f9e,82,326933,0.172,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,0.745,326933,0.356,3kxfsdsCpFgN412fpnW85Y,0.00943,1,0.123,-10.425,1,0.0941,160.033,4,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,audio_features,spotify:track:3kxfsdsCpFgN412fpnW85Y,0.607,356,118,81,2016-12-02,2016,3kxfsdsCpFgN412fpnW85Y,Redbone,Redbone,1
https://i.scdn.co/image/ba596dc33258b25898d7a5eeb71a4235c6ca78ec,Wiz Kid the Weirdo,54,https://i.scdn.co/image/36775825fd97dda3c1ec90dc6fca5dc147941624,https://i.scdn.co/image/7f1012e90166e09339d223c740b21fc47aeae34d,19,208195,0.489,https://api.spotify.com/v1/audio-analysis/7AOBguNeBLIQqGwCMx4eht,0.599,208196,0.677,7AOBguNeBLIQqGwCMx4eht,0.0,11,0.152,-7.485,1,0.396,78.243,4,https://api.spotify.com/v1/tracks/7AOBguNeBLIQqGwCMx4eht,audio_features,spotify:track:7AOBguNeBLIQqGwCMx4eht,0.639,21679,5414,31,2017-12-22,2017,7AOBguNeBLIQqGwCMx4eht,The Story Of O.J.,Story of O.J,1
https://i.scdn.co/image/37aeea14e41e3dc022fce3c07ee99645df02d10d,YG,1419529,https://i.scdn.co/image/447746dc00637fe15c2c2e3f5bc9c2f9a6e9a93d,https://i.scdn.co/image/3a88e0a8eb87b98b1e9fe6c80bc6cc6364fd5364,83,237240,0.00552,https://api.spotify.com/v1/audio-analysis/0ZNrc4kNeQYD9koZ3KvCsy,0.745,237240,0.346,0ZNrc4kNeQYD9koZ3KvCsy,0.0,1,0.0881,-7.709,1,0.331,203.911,4,https://api.spotify.com/v1/tracks/0ZNrc4kNeQYD9koZ3KvCsy,audio_features,spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,0.112,551,364,85,2018-08-03,2018,0ZNrc4kNeQYD9koZ3KvCsy,Stay,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",1
https://i.scdn.co/image/01c84f9161286cc182cdc4abc4810560336d2966,Lady Gaga,6056659,https://i.scdn.co/image/4fb4cec0ed27f5e933f3ca8e8e2410b0b3b52623,https://i.scdn.co/image/ab1f49b3c51613a517e01eae5173fde2b3fdabaa,92,205280,0.437,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,0.665,205280,0.424,7dZ1Odmx9jWIweQSatnRqo,0.0,0,0.107,-7.838,1,0.0444,129.911,4,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,audio_features,spotify:track:7dZ1Odmx9jWIweQSatnRqo,0.134,438,122,80,2016-10-21,2016,7dZ1Odmx9jWIweQSatnRqo,Million Reasons,Million Reasons,1
https://i.scdn.co/image/5232b1dcb43188537b7f9f1e77cad1f9a38870d1,Imagine Dragons,14305824,https://i.scdn.co/image/1cdf5ce3cf329ae433bfa76e88dadeb06653fda9,https://i.scdn.co/image/ff8d83627cb2a80d4c1fa36fd80a193ca34b7a50,94,187146,0.00671,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,0.605,187147,0.822,1zB4vmk8tFRmM9UULNzbLB,0.134,0,0.147,-4.833,1,0.0438,167.997,4,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,audio_features,spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.288,231,87,87,2017-06-23,2017,1zB4vmk8tFRmM9UULNzbLB,Thunder,Thunder,1
https://i.scdn.co/image/7eebbc8e776e287b400d7ef6efec97b9f90aa3ea,Portugal. The Man,813635,https://i.scdn.co/image/aafcc4b7f32d1bea28960093dc36ee48a9c5b4aa,https://i.scdn.co/image/8c772785bd23414ce72eaa21c9da1aa6cc04d2f9,76,163253,0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.801,163253,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754,425,128,82,2017-06-16,2017,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Feel It Still,1
https://i.scdn.co/image/df3b17e748de56e4ce78ac29b216d3f99afd0c5a,The Chainsmokers,9797542,https://i.scdn.co/image/065a5878859d6cda6a8439a3f9b28bacaa12cf1b,https://i.scdn.co/image/fa73dfb670a0f2df4dbd25b0ff2a9d84179fd414,89,247160,0.0498,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,0.617,247160,0.635,6RUKPb4LETWmmr3iAEQktW,1.44e-05,11,0.164,-6.769,0,0.0317,103.019,4,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446,357,98,81,2017-04-07,2017,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Something Just Like This,1
https://i.scdn.co/image/8b5da3836c506525367980ed412451ec08feef68,P!nk,5318580,https://i.scdn.co/image/55019ce117b4ddb39caf51e589df6675905fd1b5,https://i.scdn.co/image/0bbf030d5fbc44787fa641733e810cd1b928c230,83,269600,0.0285,https://api.spotify.com/v1/audio-analysis/0Qh38w01QRXK6KHIv0e3hb,0.489,269600,0.588,0Qh38w01QRXK6KHIv0e3hb,2.11e-06,1,0.0906,-6.177,1,0.0507,113.617,4,https://api.spotify.com/v1/tracks/0Qh38w01QRXK6KHIv0e3hb,audio_features,spotify:track:0Qh38w01QRXK6KHIv0e3hb,0.187,357,107,78,2017-10-13,2017,0Qh38w01QRXK6KHIv0e3hb,What About Us,What About Us,1
https://i.scdn.co/image/a7b888c971fa49f0b2f211f844c4467ce94431b0,Logic,3111167,https://i.scdn.co/image/9935c77a1d9ec285adb620a51f63e6611957879e,https://i.scdn.co/image/0caa5d73bd4ffa679036cf701507adc4d363478d,87,250173,0.57,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,0.62,250173,0.574,5tz69p7tJuGPeMGwNTxYuV,0.0,5,0.19,-7.788,0,0.0479,100.021,4,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.352,2664,890,83,2017-05-05,2017,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,1-800-273-8255,1
https://i.scdn.co/image/918b3f1c5667abdf94997fde4e8932f835fefa53,Julia Michaels,1187786,https://i.scdn.co/image/c01cd60159cad64b21269a957826390c671f1884,https://i.scdn.co/image/f003de2eb317f8fd83208199da984811101c22d2,84,176320,0.401,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0,0.728,176320,0.415,7vu0JkJh0ldukEYbTVcqd0,0.0,8,0.0616,-6.852,1,0.0639,114.145,4,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,audio_features,spotify:track:7vu0JkJh0ldukEYbTVcqd0,0.455,466,104,74,2017-07-28,2017,7vu0JkJh0ldukEYbTVcqd0,Issues,Issues,1
https://i.scdn.co/image/1616a00abdea39b7098b91d1ab5ae5edcd47e52b,Kesha,4079136,https://i.scdn.co/image/9dd18153f9a06fbdd64f1b22feae56c3e7d7ac6a,https://i.scdn.co/image/6ba965bd4036affa8ae9264a9d1f2574f193532b,79,230266,0.491,https://api.spotify.com/v1/audio-analysis/0jdny0dhgjUwoIp5GkqEaA,0.576,230267,0.39,0jdny0dhgjUwoIp5GkqEaA,0.0,10,0.111,-7.202,1,0.0297,73.433,4,https://api.spotify.com/v1/tracks/0jdny0dhgjUwoIp5GkqEaA,audio_features,spotify:track:0jdny0dhgjUwoIp5GkqEaA,0.319,348,135,74,2017-08-11,2017,0jdny0dhgjUwoIp5GkqEaA,Praying,Praying,1
https://i.scdn.co/image/28ab200bc2d50883e27d193039324c37e2500de8,Chris Stapleton,1100055,https://i.scdn.co/image/c5e9dad1b62d610815fa41d86c59efcbb36509e5,https://i.scdn.co/image/1e1729c6285686e56dbaf7dafceff95246c37c51,77,180906,0.133,https://api.spotify.com/v1/audio-analysis/06gD2ZtK3Dzc1BYqWExQJJ,0.607,180907,0.575,06gD2ZtK3Dzc1BYqWExQJJ,2.52e-06,8,0.0566,-7.066,1,0.0252,78.341,4,https://api.spotify.com/v1/tracks/06gD2ZtK3Dzc1BYqWExQJJ,audio_features,spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,0.504,179,64,71,2017-05-05,2017,06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,Broken Halos,1
https://i.scdn.co/image/8b77475d0e07b43773f8b62a8f19a4bf80b34de8,Little Big Town,1246888,https://i.scdn.co/image/65d9abcceaafd4f91bce1ff81a154dda895df5b2,https://i.scdn.co/image/f50d46c4d6d924b443ad9c965155df9d491bd0e2,66,260933,0.108,https://api.spotify.com/v1/audio-analysis/0jMikeoKkkSOby4ofddqYs,0.521,260933,0.77,0jMikeoKkkSOby4ofddqYs,1.58e-05,5,0.231,-4.266,1,0.0374,143.948,4,https://api.spotify.com/v1/tracks/0jMikeoKkkSOby4ofddqYs,audio_features,spotify:track:0jMikeoKkkSOby4ofddqYs,0.468,459,144,61,2016-10-20,2016,0jMikeoKkkSOby4ofddqYs,Better Man,Better Man,1
https://i.scdn.co/image/1090f87e1e23cfcafd5a4b513e3fa08f63862c3d,Thomas Rhett,2244229,https://i.scdn.co/image/e36feb919242453d6e178d26ba15938031bc0572,https://i.scdn.co/image/fcd9098a39d5474047ae7f70fabeb4abe4e9ec2a,78,223626,0.000899,https://api.spotify.com/v1/audio-analysis/2d48mamATjby7wgPjdrSOQ,0.607,223627,0.841,2d48mamATjby7wgPjdrSOQ,0.0,9,0.34,-3.772,0,0.0371,104.978,4,https://api.spotify.com/v1/tracks/2d48mamATjby7wgPjdrSOQ,audio_features,spotify:track:2d48mamATjby7wgPjdrSOQ,0.505,425,112,69,2017-09-08,2017,2d48mamATjby7wgPjdrSOQ,Craving You,Craving You,1
https://i.scdn.co/image/dac6d83ffab82da75bfbd520a31705650586eed2,Lady Antebellum,2251090,https://i.scdn.co/image/0ef98b4b159c5e505fa755378ce956835fe81f02,https://i.scdn.co/image/6d2e26bc205ed4585c8136fd2b7752c3f3c082a8,71,181000,0.0338,https://api.spotify.com/v1/audio-analysis/1dFLowBW25EaL2OC7eKEa2,0.653,181000,0.911,1dFLowBW25EaL2OC7eKEa2,0.000659,0,0.081,-4.635,1,0.0439,152.043,4,https://api.spotify.com/v1/tracks/1dFLowBW25EaL2OC7eKEa2,audio_features,spotify:track:1dFLowBW25EaL2OC7eKEa2,0.942,428,124,60,2017-06-09,2017,1dFLowBW25EaL2OC7eKEa2,You Look Good,You Look Good,1
https://i.scdn.co/image/de947dc9d880bb26819f1a2bd595c606fb10cee8,Kenny Chesney,2184738,https://i.scdn.co/image/34ca95b359af97ca756c972559d6264ebaceebac,https://i.scdn.co/image/a8e5e96d81dea16b8913dd64b163505452bf8c2a,75,212893,0.00916,https://api.spotify.com/v1/audio-analysis/66pxmg3Jhjm09tHoWR1wVR,0.612,212893,0.848,66pxmg3Jhjm09tHoWR1wVR,0.0,6,0.366,-3.736,1,0.0368,120.996,4,https://api.spotify.com/v1/tracks/66pxmg3Jhjm09tHoWR1wVR,audio_features,spotify:track:66pxmg3Jhjm09tHoWR1wVR,0.719,363,111,67,2017-04-28,2017,66pxmg3Jhjm09tHoWR1wVR,All the Pretty Girls,All the Pretty Girls,1
https://i.scdn.co/image/e62f34a59d2b2140a7ae561bd2e09e89419295ff,Roadtrip,49361,https://i.scdn.co/image/148020d7eb7696da76c61302ea8eb413dc5d5e15,https://i.scdn.co/image/a23ec6c7d576c88e2041158d01839eaa6c834867,47,221688,0.346,https://api.spotify.com/v1/audio-analysis/0W2BbMWtcElQhaROLbzXTU,0.635,221688,0.459,0W2BbMWtcElQhaROLbzXTU,0.0,11,0.111,-7.932,1,0.0346,130.036,4,https://api.spotify.com/v1/tracks/0W2BbMWtcElQhaROLbzXTU,audio_features,spotify:track:0W2BbMWtcElQhaROLbzXTU,0.365,374,124,42,2017-04-13,2017,0W2BbMWtcElQhaROLbzXTU,Don't Hurt Yourself,Don't Hurt Yourself,1
https://i.scdn.co/image/52fc1b3b08807194b87cd7e4fd68f5118d991e44,Twenty One Pilots,10656567,https://i.scdn.co/image/f550532cbacaf6b0ff00339e5ae7e408c51ec969,https://i.scdn.co/image/a7874e7d94d92b71b8c39d41eb674b4dc66f5941,89,202333,0.0462,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,202333,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,2.29e-05,4,0.0602,-5.677,0,0.141,169.977,4,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.648,604,164,82,2015-05-15,2015,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Stressed Out,1
https://i.scdn.co/image/ef96f4e6be04b4b8bde0861bd3d6b54f6c39408b,Sia,9204597,https://i.scdn.co/image/dd3e336d456172bbda56b543c5389e1490903a30,https://i.scdn.co/image/a82822ab211cbe28a0a1dbcb16902a1a8a2ea791,90,211666,0.0472,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,0.628,211667,0.698,3S4px9f4lceWdKf0gWciFu,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,0.732,445,74,73,2016-10-21,2016,3S4px9f4lceWdKf0gWciFu,Cheap Thrills,Cheap Thrills,1
https://i.scdn.co/image/e73c706e842eb5233eab7afd3404218a2696d568,Drake,29654872,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,267066,0.00302,https://api.spotify.com/v1/audio-analysis/0wwPcA6wtMf6HUMpIRdeP7,0.903,267067,0.621,0wwPcA6wtMf6HUMpIRdeP7,0.000186,2,0.0504,-8.132,1,0.0578,134.969,4,https://api.spotify.com/v1/tracks/0wwPcA6wtMf6HUMpIRdeP7,audio_features,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,0.553,495,142,76,2016-05-06,2016,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Hotline Bling,1
https://i.scdn.co/image/602102500b9cebde7559a5f9c16daaaef2846440,Adele,12640163,https://i.scdn.co/image/df070ad127f62d682596e515ac69d5bef56e0897,https://i.scdn.co/image/f8737f6fda048b45efe91f81c2bda2b601ae689c,85,295493,0.336,https://api.spotify.com/v1/audio-analysis/4sPmO7WMQUAf45kwMOtONw,0.481,295493,0.451,4sPmO7WMQUAf45kwMOtONw,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,https://api.spotify.com/v1/tracks/4sPmO7WMQUAf45kwMOtONw,audio_features,spotify:track:4sPmO7WMQUAf45kwMOtONw,0.289,464,145,71,2016-06-24,2016,4sPmO7WMQUAf45kwMOtONw,Hello,Hello,1
https://i.scdn.co/image/8b47495ce0c4a341f7196f70bcf4361e6257c1a0,Justin Bieber,25640352,https://i.scdn.co/image/ca283ddea2afc65c15d802d45ee3d3fd255ab4e2,https://i.scdn.co/image/2e451efa87b706098553583cffac821b7ebac450,90,233720,0.856,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,0.607,233720,0.376,50kpGaPAhYJ3sGmk6vplg0,0.0,4,0.285,-9.954,1,0.453,102.541,4,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.545,526,138,82,2015-11-13,2015,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Love Yourself,1
https://i.scdn.co/image/512bd22e2bc73f9883b8612daf4f23acaac3c776,The Chainsmokers,9797547,https://i.scdn.co/image/065a5878859d6cda6a8439a3f9b28bacaa12cf1b,https://i.scdn.co/image/fa73dfb670a0f2df4dbd25b0ff2a9d84179fd414,89,244960,0.414,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0.0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.661,457,124,85,2016-07-29,2016,7BKLCZ1jbUBVqRi2FVlTVw,Closer,Closer,1
https://i.scdn.co/image/a480530f340d6a3f0ca1e366c5876bd9d8f8b264,Kelsea Ballerini,506747,https://i.scdn.co/image/617b6a86466d1e0341dd7ed6be9b5f153d128613,https://i.scdn.co/image/9e04e4a8ee9b8dd91514bddeea2910e01e4a4ce8,79,200040,0.0284,https://api.spotify.com/v1/audio-analysis/2wqXQjOmQ9KoBm9Ssgt4Fo,0.514,200040,0.659,2wqXQjOmQ9KoBm9Ssgt4Fo,0.0,1,0.266,-6.142,1,0.0309,76.483,4,https://api.spotify.com/v1/tracks/2wqXQjOmQ9KoBm9Ssgt4Fo,audio_features,spotify:track:2wqXQjOmQ9KoBm9Ssgt4Fo,0.463,332,106,62,2015-05-18,2015,2wqXQjOmQ9KoBm9Ssgt4Fo,Peter Pan,Peter Pan,1
https://i.scdn.co/image/e6f9064c419e9865782d68ea03bd79ee5c1cdff3,Maren Morris,263292,https://i.scdn.co/image/14fd8b2579179d5731d9d074b69d55d933336400,https://i.scdn.co/image/5610142dc96a7a93c179196f3bec598387ac1abd,77,197930,0.243,https://api.spotify.com/v1/audio-analysis/1LM5zQv5pBKPyO7rm7Uz6U,0.517,197931,0.743,1LM5zQv5pBKPyO7rm7Uz6U,3.36e-06,9,0.107,-4.336,1,0.0363,76.979,4,https://api.spotify.com/v1/tracks/1LM5zQv5pBKPyO7rm7Uz6U,audio_features,spotify:track:1LM5zQv5pBKPyO7rm7Uz6U,0.664,277,97,65,2017-03-17,2017,1LM5zQv5pBKPyO7rm7Uz6U,My Church,My Church,1
https://i.scdn.co/image/f90a0b30265942fcc5096eee7f07a95604394d47,Sturgill Simpson,234103,https://i.scdn.co/image/f75ea5bf26142c5d0ad5940a2cfffa18657f3f93,https://i.scdn.co/image/8898afe866dd37ba3163279ca040c750cb33d138,60,349266,0.00969,https://api.spotify.com/v1/audio-analysis/1cRc03E5Ps0fwe4l8fz2J0,0.616,349267,0.706,1cRc03E5Ps0fwe4l8fz2J0,0.313,0,0.111,-6.846,1,0.0233,89.998,4,https://api.spotify.com/v1/tracks/1cRc03E5Ps0fwe4l8fz2J0,audio_features,spotify:track:1cRc03E5Ps0fwe4l8fz2J0,0.655,153,84,53,2016-04-15,2016,1cRc03E5Ps0fwe4l8fz2J0,Brace for Impact (Live a Little),Brace For Impact (Live A Little),1
